map type,name,attribute,interval,minimum value,maximum value,lower_limit,upper_limit,file_path
results,all,average_swat,2003-01-01-2003-01-01,-0.24764886498451233,0.32779136300086975,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/all--average_swat--20030101_20000101.gri
results,lowerreek,average_swat,2003-01-01-2003-01-01,-0.3975687026977539,0.6597321629524231,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/lowerreek--average_swat--20030101_20000101.gri
results,baselowerreek,timeshift,2003-01-01-2003-01-01,0.0,70.32713129799141,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/baselowerreek--timeshift--20030101_20010601.gri
results,all,average_sgas,2003-01-01-2003-01-01,-2.2562771206935395e-08,2.726028014876647e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/all--average_sgas--20030101_20000101.gri
results,toplowerreek,amplitude_max,2003-01-01-2003-01-01,-0.004780575711766236,0.06925828699755325,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/toplowerreek--amplitude_max--20030101_20000101.gri
results,toplowerreek,amplitude_min,2003-01-01-2003-01-01,-0.04967599206195691,0.001974269287757377,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/toplowerreek--amplitude_min--20030101_20000101.gri
results,midreek,oilthickness,2003-01-01-2003-01-01,-1.7851903438568115,1.1401503086090088,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/midreek--oilthickness--20030101_20000101.gri
results,upperreek,average_swat,2003-01-01-2003-01-01,-0.17095676064491272,0.5477952361106873,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/upperreek--average_swat--20030101_20000101.gri
results,all,oilthickness,2003-01-01-2003-01-01,-3.901296615600586,1.711243748664856,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/all--oilthickness--20030101_20000101.gri
results,baselowerreek,amplitude_rms,2003-01-01-2003-01-01,1.8087273861425103e-05,0.042495620362273376,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/baselowerreek--amplitude_rms--20030101_20000101.gri
results,midreek,average_sgas,2003-01-01-2003-01-01,-6.86810253114345e-08,1.2906115216537728e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/midreek--average_sgas--20030101_20000101.gri
results,midreek,average_swat,2003-01-01-2003-01-01,-0.2565820813179016,0.547327995300293,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/midreek--average_swat--20030101_20000101.gri
results,upperreek,average_pressure,2003-01-01-2003-01-01,-38.498104095458984,-7.374048233032227,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/upperreek--average_pressure--20030101_20000101.gri
results,lowerreek,average_pressure,2003-01-01-2003-01-01,-37.00898742675781,-5.792336463928223,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/lowerreek--average_pressure--20030101_20000101.gri
results,toplowerreek,amplitude_rms,2003-01-01-2003-01-01,4.200592096070166e-05,0.047833107645065064,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/toplowerreek--amplitude_rms--20030101_20000101.gri
results,topmidreek,amplitude_rms,2003-01-01-2003-01-01,4.9401089298508865e-05,0.04998524180424096,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/topmidreek--amplitude_rms--20030101_20000101.gri
results,topmidreek,amplitude_max,2003-01-01-2003-01-01,-0.0022968358991643082,0.06925828699755325,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/topmidreek--amplitude_max--20030101_20000101.gri
results,all,average_pressure,2003-01-01-2003-01-01,-36.99315643310547,-13.736881256103516,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/all--average_pressure--20030101_20000101.gri
results,baselowerreek,amplitude_max,2003-01-01-2003-01-01,-0.0031761125188641257,0.06925828699755325,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/baselowerreek--amplitude_max--20030101_20000101.gri
results,lowerreek,average_sgas,2003-01-01-2003-01-01,-6.863874091322941e-08,1.3049506151219248e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/lowerreek--average_sgas--20030101_20000101.gri
results,lowerreek,average_soil,2003-01-01-2003-01-01,-0.6597321629524231,0.3975687026977539,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/lowerreek--average_soil--20030101_20000101.gri
results,topmidreek,amplitude_min,2003-01-01-2003-01-01,-0.056057364976182966,0.0066129147603144305,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/topmidreek--amplitude_min--20030101_20000101.gri
results,topupperreek,amplitude_rms,2003-01-01-2003-01-01,5.120690805327745e-06,0.03701623554464984,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/topupperreek--amplitude_rms--20030101_20000101.gri
results,baselowerreek,timeshift,2003-01-01-2003-01-01,-0.8607837318971743,1.5416255910390828,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/baselowerreek--timeshift--20030101_20000101.gri
results,upperreek,average_sgas,2003-01-01-2003-01-01,-6.385163686672968e-08,5.841792244609678e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/upperreek--average_sgas--20030101_20000101.gri
results,upperreek,average_soil,2003-01-01-2003-01-01,-0.5477952361106873,0.17095676064491272,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/upperreek--average_soil--20030101_20000101.gri
results,midreek,average_soil,2003-01-01-2003-01-01,-0.547327995300293,0.2565820813179016,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/midreek--average_soil--20030101_20000101.gri
results,lowerreek,oilthickness,2003-01-01-2003-01-01,-2.1055960655212402,0.8231554627418518,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/lowerreek--oilthickness--20030101_20000101.gri
results,topupperreek,amplitude_max,2003-01-01-2003-01-01,-0.0005415315801598014,0.06030782694533704,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/topupperreek--amplitude_max--20030101_20000101.gri
results,baselowerreek,timeshift,2001-06-01-2001-06-01,0.0,0.0,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/baselowerreek--timeshift--20010601_20000101.gri
results,all,average_soil,2003-01-01-2003-01-01,-0.32779136300086975,0.24764882028102875,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/all--average_soil--20030101_20000101.gri
results,baselowerreek,amplitude_min,2003-01-01-2003-01-01,-0.05562227108229086,0.0006954595542736824,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-0/share/results/maps/baselowerreek--amplitude_min--20030101_20000101.gri
results,topupperreek,amplitude_min,2003-01-01-2003-01-01,-0.07711979142375422,0.0006336207498074489,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-0/share/results/maps/topupperreek--amplitude_min--20030101_20000101.gri
results,upperreek,oilthickness,2003-01-01-2003-01-01,-1.5579625368118286,0.6966547966003418,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-0/share/results/maps/upperreek--oilthickness--20030101_20000101.gri
results,midreek,average_pressure,2003-01-01-2003-01-01,-56.39303970336914,60.84101867675781,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-0/share/results/maps/midreek--average_pressure--20030101_20000101.gri
